market_slug,event_slug,city,target_date,first_seen_utc,max_ask,last_ask,last_scan_utc
highest-temperature-in-buenos-aires-on-july-17-2026-17c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-18c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-19c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-20c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-21c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-22c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-23c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.38,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-24c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-25c,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.311,0.001,2026-07-17T23:35:26Z
highest-temperature-in-buenos-aires-on-july-17-2026-26corhigher,highest-temperature-in-buenos-aires-on-july-17-2026,buenos-aires,2026-07-17,2026-07-17T16:22:44Z,0.079,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-24corbelow,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.05,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-25c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.272,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-26c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.999,0.999,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-27c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.53,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-28c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.25,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-29c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.029,0.002,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-30c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.018,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-31c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.004,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-32c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-33c,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-toronto-on-july-17-2026-34corhigher,highest-temperature-in-toronto-on-july-17-2026,toronto,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-seattle-on-july-17-2026-67forbelow,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.029,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-68-69f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.098,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-70-71f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-72-73f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.58,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-74-75f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.25,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-76-77f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.08,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-78-79f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.04,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-80-81f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.004,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-82-83f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-84-85f,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-seattle-on-july-17-2026-86forhigher,highest-temperature-in-seattle-on-july-17-2026,seattle,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-nyc-on-july-17-2026-81forbelow,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-82-83f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.04,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-84-85f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.21,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-86-87f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.998,0.998,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-88-89f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.34,0.006,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-90-91f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.1,0.005,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-92-93f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.01,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-94-95f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.003,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-96-97f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-98-99f,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-nyc-on-july-17-2026-100forhigher,highest-temperature-in-nyc-on-july-17-2026,nyc,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-83forbelow,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-84-85f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-86-87f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.004,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-88-89f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.026,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-90-91f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.078,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-92-93f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.45,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-94-95f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.999,0.999,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-96-97f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.158,0.002,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-98-99f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.053,0.003,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-100-101f,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.003,0.001,2026-07-17T23:35:26Z
highest-temperature-in-dallas-on-july-17-2026-102forhigher,highest-temperature-in-dallas-on-july-17-2026,dallas,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-79forbelow,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-80-81f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-82-83f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-84-85f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-86-87f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-88-89f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-90-91f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.54,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-92-93f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.46,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-94-95f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.065,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-96-97f,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.014,0.001,2026-07-17T23:35:26Z
highest-temperature-in-atlanta-on-july-17-2026-98forhigher,highest-temperature-in-atlanta-on-july-17-2026,atlanta,2026-07-17,2026-07-17T16:22:44Z,0.003,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-87forbelow,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-88-89f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-90-91f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-92-93f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-94-95f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.55,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-96-97f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.07,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-98-99f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.014,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-100-101f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.003,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-102-103f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-104-105f,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-miami-on-july-17-2026-106forhigher,highest-temperature-in-miami-on-july-17-2026,miami,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-87forbelow,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.019,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-88-89f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.1,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-90-91f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.83,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-92-93f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.999,0.999,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-94-95f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.059,0.005,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-96-97f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.006,0.004,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-98-99f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.002,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-100-101f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-102-103f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-104-105f,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-chicago-on-july-17-2026-106forhigher,highest-temperature-in-chicago-on-july-17-2026,chicago,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-79forbelow,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-80-81f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-82-83f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-84-85f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-86-87f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.004,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-88-89f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.08,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-90-91f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.18,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-92-93f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.69,0.001,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-94-95f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-18T06:33:02Z
highest-temperature-in-austin-on-july-17-2026-96-97f,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.083,0.002,2026-07-17T23:35:26Z
highest-temperature-in-austin-on-july-17-2026-98forhigher,highest-temperature-in-austin-on-july-17-2026,austin,2026-07-17,2026-07-17T16:22:44Z,0.003,0.002,2026-07-17T23:35:26Z
highest-temperature-in-denver-on-july-17-2026-83forbelow,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-84-85f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-86-87f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.005,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-88-89f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.006,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-90-91f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.1,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-92-93f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-94-95f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.42,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-96-97f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.054,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-98-99f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-100-101f,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-denver-on-july-17-2026-102forhigher,highest-temperature-in-denver-on-july-17-2026,denver,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-houston-on-july-17-2026-81forbelow,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-82-83f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-84-85f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-86-87f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-88-89f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.003,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-90-91f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.072,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-92-93f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.999,0.999,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-94-95f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.58,0.004,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-96-97f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.144,0.005,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-98-99f,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.011,0.001,2026-07-17T23:35:26Z
highest-temperature-in-houston-on-july-17-2026-100forhigher,highest-temperature-in-houston-on-july-17-2026,houston,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-17T23:35:26Z
highest-temperature-in-los-angeles-on-july-17-2026-73forbelow,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-74-75f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.015,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-76-77f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.035,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-78-79f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.34,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-80-81f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.7,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-82-83f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.1,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-84-85f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.933,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-86-87f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-88-89f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.005,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-90-91f,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-los-angeles-on-july-17-2026-92forhigher,highest-temperature-in-los-angeles-on-july-17-2026,los-angeles,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-55forbelow,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-56-57f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.001,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-58-59f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.01,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-60-61f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.02,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-62-63f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.16,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-64-65f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.38,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-66-67f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,1.0,1.0,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-68-69f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.28,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-70-71f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.018,0.001,2026-07-18T07:15:58Z
highest-temperature-in-san-francisco-on-july-17-2026-72-73f,highest-temperature-in-san-francisco-on-july-17-2026,san-francisco,2026-07-17,2026-07-17T16:22:44Z,0.009,0.001,2026-07-18T07:15:58Z
